id,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml
307077,1,20,0,0,0,0,0,0,0,0
307102,1,25,0,0,0,0,0,0,0,0
307118,1,125,0,0,0,0,0,0,0,0
307150,1,50,0,0,0,0,0,0,0,0
307158,1,50,0,0,0,0,0,0,0,0
307292,1,100,0,0,0,0,0,0,0,0
307296,1,300,0,0,0,0,0,0,0,0
307413,1,30,0,0,0,0,0,0,0,0
307912,1,195,0,0,0,0,0,0,0,0
308106,1,100,0,0,0,0,0,0,0,0
308166,1,50,0,0,0,0,0,0,0,0
308167,1,50,0,0,0,0,0,0,0,0
308169,1,50,0,0,0,0,0,0,0,0
308184,1,25,0,0,0,0,0,0,0,0
308190,1,75,0,0,0,0,0,0,0,0
308191,1,75,0,0,0,0,0,0,0,0
310859,1,50,0,0,0,0,0,0,0,0
311080,1,75,0,0,0,0,0,0,0,0
311102,1,125,0,0,0,0,0,0,0,0
311105,1,125,0,0,0,0,0,0,0,0
311119,1,75,0,0,0,0,0,0,0,0
312679,1,100,0,0,0,0,0,0,0,0
312747,1,100,0,0,0,0,0,0,0,0
313621,1,80,0,0,0,0,0,0,0,0
313624,1,80,0,0,0,0,0,0,0,0
313782,1,100,0,0,0,0,0,0,0,0
313792,1,100,0,0,0,0,0,0,0,0
313795,1,80,0,0,0,0,0,0,0,0
314930,1,100,0,0,0,0,0,0,0,0
315088,1,150,0,0,0,0,0,0,0,0
315091,1,125,0,0,0,0,0,0,0,0
315247,1,50,0,0,0,0,0,0,0,0
315249,1,20,0,0,0,0,0,0,0,0
315250,1,40,0,0,0,0,0,0,0,0
317941,1,60,0,0,0,0,0,0,0,0
318699,1,80,0,0,0,0,0,0,0,0
320314,1,80,0,0,0,0,0,0,0,0
320315,1,80,0,0,0,0,0,0,0,0
321504,1,100,0,0,0,0,0,0,0,0
321686,1,50,0,0,0,0,0,0,0,0
321687,1,100,0,0,0,0,0,0,0,0
321758,1,20,0,0,0,0,0,0,0,0
321759,1,20,0,0,0,0,0,0,0,0
321760,1,20,0,0,0,0,0,0,0,0
321761,1,20,0,0,0,0,0,0,0,0
325393,1,18,0,0,0,0,0,0,0,0
325394,1,50,0,0,0,0,0,0,0,0
325395,1,9,0,0,0,0,0,0,0,0
325396,1,50,0,0,0,0,0,0,0,0
325406,1,50,0,0,0,0,0,0,0,0
326139,1,60,0,0,0,0,0,0,0,0
327758,1,200,0,0,0,0,0,0,0,0
327775,1,30,0,0,0,0,0,0,0,0
328995,1,100,0,0,0,0,0,0,0,0
328996,1,100,0,0,0,0,0,0,0,0
329518,1,100,0,0,0,0,0,0,0,0
331364,1,50,0,0,0,0,0,0,0,0
331365,1,100,0,0,0,0,0,0,0,0
333889,1,125,0,0,0,0,0,0,0,0
334443,1,75,0,0,0,0,0,0,0,0
335217,1,50,0,0,0,0,0,0,0,0
335568,1,200,0,0,0,0,0,0,0,0
335569,1,200,0,0,0,0,0,0,0,0
336211,1,45,0,0,0,0,0,0,0,0
336823,1,50,0,0,0,0,0,0,0,0
338158,1,50,0,0,0,0,0,0,0,0
341481,1,50,0,0,0,0,0,0,0,0
341931,1,50,0,0,0,0,0,0,0,0
342670,1,20,0,0,0,0,0,0,0,0
343530,1,80,0,0,0,0,0,0,0,0
343531,1,40,0,0,0,0,0,0,0,0
343532,1,40,0,0,0,0,0,0,0,0
344519,1,100,0,0,0,0,0,0,0,0
344520,1,100,0,0,0,0,0,0,0,0
344521,1,100,0,0,0,0,0,0,0,0
344532,1,75,0,0,0,0,0,0,0,0
345343,1,9,0,0,0,0,0,0,0,0
345349,1,18,0,0,0,0,0,0,0,0
345879,1,50,0,0,0,0,0,0,0,0
345884,1,100,0,0,0,0,0,0,0,0
348080,1,100,0,0,0,0,0,0,0,0
348091,1,200,0,0,0,0,0,0,0,0
351703,1,120,0,0,0,0,0,0,0,0
357347,1,60,0,0,0,0,0,0,0,0
357840,1,100,0,0,0,0,0,0,0,0
358659,1,50,0,0,0,0,0,0,0,0
358664,1,30,0,0,0,0,0,0,0,0
363305,1,50,0,0,0,0,0,0,0,0
365396,1,50,0,0,0,0,0,0,0,0
365430,1,50,0,0,0,0,0,0,0,0
365570,1,70,0,0,0,0,0,0,0,0
365991,1,9,0,0,0,0,0,0,0,0
366004,1,9,0,0,0,0,0,0,0,0
369507,1,30,0,0,0,0,0,0,0,0
369697,1,20,0,0,0,0,0,0,0,0
372640,1,59,0,0,0,0,0,0,0,0
372642,1,50,0,0,0,0,0,0,0,0
372644,1,50,0,0,0,0,0,0,0,0
373099,1,150,0,0,0,0,0,0,0,0
374830,1,150,0,0,0,0,0,0,0,0
375125,1,70,0,0,0,0,0,0,0,0
375126,1,30,0,0,0,0,0,0,0,0
375175,1,20,0,0,0,0,0,0,0,0
375181,1,100,0,0,0,0,0,0,0,0
375686,1,150,0,0,0,0,0,0,0,0
375696,1,100,0,0,0,0,0,0,0,0
375715,1,40,0,0,0,0,0,0,0,0
375716,1,40,0,0,0,0,0,0,0,0
376356,1,150,0,0,0,0,0,0,0,0
376357,1,80,0,0,0,0,0,0,0,0
377875,1,75,0,0,0,0,0,0,0,0
379705,1,70,0,0,0,0,0,0,0,0
380001,1,100,0,0,0,0,0,0,0,0
380957,1,100,0,0,0,0,0,0,0,0
380958,1,200,0,0,0,0,0,0,0,0
381121,1,80,0,0,0,0,0,0,0,0
382263,1,80,0,0,0,0,0,0,0,0
382265,1,150,0,0,0,0,0,0,0,0
382273,1,150,0,0,0,0,0,0,0,0
382274,1,50,0,0,0,0,0,0,0,0
382276,1,50,0,0,0,0,0,0,0,0
384490,1,50,0,0,0,0,0,0,0,0
387133,1,30,0,0,0,0,0,0,0,0
387495,1,75,0,0,0,0,0,0,0,0
388144,1,100,0,0,0,0,0,0,0,0
388303,1,100,0,0,0,0,0,0,0,0
388839,1,150,0,0,0,0,0,0,0,0
390298,1,20,0,0,0,0,0,0,0,0
390299,1,520,0,0,0,0,0,0,0,0
390300,1,40,0,0,0,0,0,0,0,0
390302,1,550,0,0,0,0,0,0,0,0
390323,1,18,0,0,0,0,0,0,0,0
393003,1,125,0,0,0,0,0,0,0,0
393007,1,75,0,0,0,0,0,0,0,0
393301,1,40,0,0,0,0,0,0,0,0
393302,1,40,0,0,0,0,0,0,0,0
393803,1,18,0,0,0,0,0,0,0,0
396510,1,50,0,0,0,0,0,0,0,0
399219,1,500,0,0,0,0,0,0,0,0
400697,1,170,0,0,0,0,0,0,0,0
400818,1,75,0,0,0,0,0,0,0,0
400822,1,185,0,0,0,0,0,0,0,0
401495,1,50,0,0,0,0,0,0,0,0
401497,1,100,0,0,0,0,0,0,0,0
403577,1,100,0,0,0,0,0,0,0,0
403762,1,75,0,0,0,0,0,0,0,0
404824,1,40,0,0,0,0,0,0,0,0
404825,1,40,0,0,0,0,0,0,0,0
406223,1,50,0,0,0,0,0,0,0,0
406226,1,55,0,0,0,0,0,0,0,0
408654,1,125,0,0,0,0,0,0,0,0
408709,1,20,0,0,0,0,0,0,0,0
408712,1,50,0,0,0,0,0,0,0,0
409869,1,100,0,0,0,0,0,0,0,0
412260,1,170,0,0,0,0,0,0,0,0
412906,1,150,0,0,0,0,0,0,0,0
412907,1,150,0,0,0,0,0,0,0,0
414651,1,75,0,0,0,0,0,0,0,0
414657,1,45,0,0,0,0,0,0,0,0
415421,1,100,0,0,0,0,0,0,0,0
416405,1,100,0,0,0,0,0,0,0,0
420695,1,100,0,0,0,0,0,0,0,0
118412,0,0,1,1,0,0,0,0,0,0
397434,0,0,1,1.5,0,0,0,0,0,0
118443,1,50,0,0,0,0,0,0,0,0
207986,1,100,0,0,0,0,0,0,0,0
229144,1,400,0,0,0,0,0,0,0,0
254690,1,180,0,0,0,0,0,0,0,0
263675,1,50,0,0,0,0,0,0,0,0
263993,1,125,0,0,0,0,0,0,0,0
266854,1,100,0,0,0,0,0,0,0,0
266879,1,100,0,0,0,0,0,0,0,0
280949,1,100,0,0,0,0,0,0,0,0
285422,1,200,0,0,0,0,0,0,0,0
285609,1,100,0,0,0,0,0,0,0,0
