id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations,size,,
257406,49,257406.jpg,"Nandini Flavored Milk - Pista, 200ml Bottle","[""257406.jpg"",""257406-1.jpg"",""257406-2.jpg"",""257406-3.jpg"",""257406-4.jpg"",]",25,25,0,1,3,32,0,0,0,0,0,0,0,0,0,0,1,1,Sterilised and homogenised flavored double toned milk,,,,0,1,0,0,1,0,,0,5,
257407,49,257407.jpg,"Nandini Flavored Milk - Badam, 200ml Bottle","[""257407.jpg"",""257407-1.jpg"",""257407-2.jpg"",""257407-3.jpg"",""257407-4.jpg"",]",25,25,0,1,3,32,0,0,0,0,0,0,0,0,0,0,1,1,Sterilised and homogenised flavored double toned milk,,,,0,1,0,0,1,0,,0,5,
257852,49,257852.jpg,"Weikfield Jelly Crystals, Strawberry, 90g","[""257852.jpg"",""257852-1.jpg"",""257852-2.jpg"",""257852-3.jpg"",""257852-4.jpg"",]",45,45,0,1,3,32,0,0,1,90,0,0,0,0,0,0,0,0,Country of Origin: India,,,,0,1,0,0,1,0,,0,18,
257853,49,257853.jpg,"Weikfield Jelly Crystals, Mango, 90g Carton","[""257853.jpg"",""257853-1.jpg"",""257853-2.jpg"",""257853-3.jpg"",""257853-4.jpg"",]",45,45,0,1,3,32,0,0,1,90,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">Totally vegetarian formulation</span></li>
 	<li><span class=""a-list-item"">Lip-smacking flavours</span></li>
 	<li><span class=""a-list-item"">No refrigeration is required</span></li>
 	<li><span class=""a-list-item"">Vegetarian product</span></li>
</ul>",,,,0,1,0,0,1,0,,0,18,
257859,49,257859.jpg,"Weikfield Custard Powder Strawberry, 75g","[""257859.jpg"",""257859-1.jpg"",""257859-2.jpg"",""257859-3.jpg"",""257859-4.jpg"",]",37,37,0,1,3,32,0,0,1,75,0,0,0,0,0,0,0,0,Country of Origin: India,,,,0,1,0,0,1,0,,0,18,
258594,49,258594.jpg,"Go Cheese Slice, 200g","[""258594.jpg"",""258594-1.jpg"",""258594-2.jpg"",""258594-3.jpg"",""258594-4.jpg"",]",145,145,0,1,3,32,0,0,1,200,0,0,0,0,0,0,0,0,"Go Cheese Slice, 200g",,,,0,1,0,0,1,0,,0,12,
259985,49,259985.jpg,"Britannia Bar Cake Gobbles Choco Chill, 130g","[""259985.jpg"",""259985-1.jpg"",""259985-2.jpg"",""259985-3.jpg"",""259985-4.jpg"",]",30,30,0,1,3,30,0,0,1,30,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">National Brand</span></li>
 	<li><span class=""a-list-item"">A product of Britannia</span></li>
</ul>",,,,0,1,0,0,1,0,,0,18,
262712,49,262712.jpg,"Go Pizza Cheese, 200g","[""262712.jpg"",""262712-1.jpg"",""262712-2.jpg"",""262712-3.jpg"",""262712-4.jpg"",]",125,125,0,1,3,32,0,0,1,200,0,0,0,0,0,0,0,0,"Blend of mozzarella and cheddar cheese, firm and smooth texture, high melting point, excellent stretchability",,,,0,1,0,0,1,0,,0,12,
264230,49,264230.jpg,"Sofit Milk Mango, 200ml","[""264230.jpg"",""264230-1.jpg"",""264230-2.jpg"",""264230-3.jpg"",""264230-4.jpg"",]",40,40,0,1,3,32,0,0,0,0,0,0,0,0,0,0,1,1,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">Soya based drink with powerful health benefits</span></li>
 	<li><span class=""a-list-item"">Protein rich, lactose free, cholesterol free</span></li>
 	<li><span class=""a-list-item"">Contains omega 3, omega 3 is good for heart, bones and skin</span></li>
 	<li><span class=""a-list-item"">Country of Origin: India</span></li>
</ul>",,,,0,1,0,0,1,0,,0,12,
264233,49,264233.jpg,"Sofit SOYA Milk - Kesar Pista, 200ml Carton","[""264233.jpg"",""264233-1.jpg"",""264233-2.jpg"",""264233-3.jpg"",""264233-4.jpg"",]",35,35,0,1,3,32,0,0,0,0,0,0,0,0,0,0,1,1,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">Protein rich</span></li>
 	<li><span class=""a-list-item"">Cholesterol free</span></li>
 	<li><span class=""a-list-item"">Lactose free</span></li>
 	<li><span class=""a-list-item"">Contains omega-3</span></li>
 	<li><span class=""a-list-item"">Contains Isoflavones</span></li>
</ul>",,,,0,1,0,0,1,0,,0,12,
264235,49,264235.jpg,"Sofit Milk Chocolate, 200ml","[""264235.jpg"",""264235-1.jpg"",""264235-2.jpg"",""264235-3.jpg"",""264235-4.jpg"",]",35,35,0,1,3,32,0,0,0,0,0,0,0,0,0,0,1,1,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">Soya based drink with powerful health benefits</span></li>
 	<li><span class=""a-list-item"">Protein rich, lactose free, cholesterol free</span></li>
 	<li><span class=""a-list-item"">Contains omega 3, omega 3 is good for heart, bones and skin</span></li>
 	<li><span class=""a-list-item"">Country of Origin: India</span></li>
</ul>",,,,0,1,0,0,1,0,,0,12,
264237,49,264237.jpg,"Sofit SOYA Milk, Sugar Free, 200ml","[""264237.jpg"",""264237-1.jpg"",""264237-2.jpg"",""264237-3.jpg"",""264237-4.jpg"",]",35,35,0,1,3,32,0,0,0,0,0,0,0,0,0,0,1,1,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">A Delicious and healthy drink, which is source of protein, source of fibre, contains omega-3, lactose free, cholesterol free and contains no preservatives</span></li>
 	<li><span class=""a-list-item"">Vegetarian Protein equivalent to the Protein content</span></li>
 	<li><span class=""a-list-item"">Fibre which is same as 100g of lentil</span></li>
 	<li><span class=""a-list-item"">Low in Saturated Fat</span></li>
 	<li><span class=""a-list-item"">No added sugar</span></li>
 	<li><span class=""a-list-item"">Country of Origin: India</span></li>
</ul>",,,,0,1,0,0,1,0,,0,12,
264427,49,264427.jpg,"Winkies Cake - Chocolate Cake Slice, 130 g","[""264427.jpg"",""264427-1.jpg"",""264427-2.jpg"",""264427-3.jpg"",""264427-4.jpg"",]",30,30,0,1,3,30,0,0,1,130,0,0,0,0,0,0,0,0,"This is a pure and simple chocolate cake, made with love from a classic recipe, with ingredients chosen with care. The result is pure and simple indulgence.",,,,0,1,0,0,1,0,,0,18,
264432,49,264432.jpg,Winkies Cake - Marble 140g Pouch,"[""264432.jpg"",""264432-1.jpg"",""264432-2.jpg"",""264432-3.jpg"",""264432-4.jpg"",]",30,30,0,1,3,30,0,0,1,140,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">Store under cool dry and hygienic conditions, away from sunlight</span></li>
 	<li><span class=""a-list-item"">Contains egg</span></li>
 	<li><span class=""a-list-item"">Delicious</span></li>
</ul>",,,,0,1,0,0,1,0,,0,18,
264520,49,264520.jpg,"GO Pizza Cheese - Soft and Stringy, 400g Carton","[""264520.jpg"",""264520-1.jpg"",""264520-2.jpg"",""264520-3.jpg"",""264520-4.jpg"",]",230,230,0,1,3,32,0,0,1,400,0,0,0,0,0,0,0,0,GO Pizza Cheese - Soft and Stringy,,,,0,1,0,0,1,0,,0,12,
264679,49,264679.jpg,"Milky Mist Paneer , 200g","[""264679.jpg"",""264679-1.jpg"",""264679-2.jpg"",""264679-3.jpg"",""264679-4.jpg"",]",99,99,0,1,3,32,0,0,1,200,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">The Products are hygienically packed in multi layer thermoforming packaging</span></li>
 	<li><span class=""a-list-item"">Our paneer gives your dishes that additional taste that makes them mouth watering and something that your family will cherish for a long time</span></li>
 	<li><span class=""a-list-item"">Vacuum packed in a multi-layered film</span></li>
 	<li><span class=""a-list-item"">Uniformly fine smoothie surface with natural bonding</span></li>
 	<li><span class=""a-list-item"">Paneer is wholesome and the most nutritious food and that is the reason for it being part of menus world over</span></li>
</ul>",,,,0,1,0,0,1,0,,0,0,
270743,49,270743.jpg,"Britannia 50-50 Maska Chaska, 50g (pack of 6)","[""270743.jpg"",""270743-1.jpg"",""270743-2.jpg"",""270743-3.jpg"",""270743-4.jpg"",]",60,60,0,1,5,38,0,0,1,50,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">Maska Chaska is a delightful biscuit dipped in butter and peppered with the choicest of herbs</span></li>
 	<li><span class=""a-list-item"">Needless to say, this mouth-watering biscuit soon became an instant hit and a regular in most households</span></li>
 	<li><span class=""a-list-item"">With products which can well be called differentiated, in the world of sweet biscuits, these brands have carved out a special place in the minds of consumers across the country</span></li>
</ul>",,,,0,1,0,0,1,0,,0,18,
270896,49,270896.jpg,"Sunfeast Biscuits, Nice, 150g Pouch (Pack of 6)","[""270896.jpg"",""270896-1.jpg"",""270896-2.jpg"",""270896-3.jpg"",""270896-4.jpg"",]",150,150,0,1,5,38,0,0,1,50,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">Sugar sprinkled coconut biscuits</span></li>
 	<li><span class=""a-list-item"">Crispy sugary sweetness</span></li>
 	<li><span class=""a-list-item"">Contains coconut, milk and vanilla</span></li>
 	<li><span class=""a-list-item"">Low trans fat</span></li>
 	<li><span class=""a-list-item"">Country of Origin: India</span></li>
</ul>",,,,0,1,0,0,1,0,,0,18,
276394,49,276394.jpg,"Dukes Biscuits - Nice Sugar Sprinkled, 150g Pack","[""276394.jpg"",""276394-1.jpg"",""276394-2.jpg"",""276394-3.jpg"",""276394-4.jpg"",]",25,25,0,1,5,38,0,0,1,50,0,0,0,0,0,0,0,0,Made with the combination of coconut,,,,0,1,0,0,1,0,,0,18,
350101,49,350101.jpg,Fine Life Elaichi Rusk 300g,"[""350101.jpg"",""350101-1.jpg"",""350101-2.jpg"",""350101-3.jpg"",""350101-4.jpg"",]",45,45,0,1,3,31,0,0,1,300,0,0,0,0,0,0,0,0,Fine Life Elaichi Rusk 300 GmsFSSAI's Initiative on Safe & Nutritious Food. ,,,,0,1,0,0,1,0,,0,5,
350102,49,350102.jpg,Fine Life Milk Rusk 300g,"[""350102.jpg"",""350102-1.jpg"",""350102-2.jpg"",""350102-3.jpg"",""350102-4.jpg"",]",45,45,0,1,3,31,0,0,1,300,0,0,0,0,0,0,0,0,Fine Life Milk Rusk 300 GmsFSSAI's Initiative on Safe & Nutritious Food.,,,,0,1,0,0,1,0,,0,5,
359612,49,359612.jpg,"Parle Rusk, Elaichi, 200g","[""359612.jpg"",""359612-1.jpg"",""359612-2.jpg"",""359612-3.jpg"",""359612-4.jpg"",]",30,30,0,1,3,31,0,0,1,200,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">Crispy and crunchy toasts made from the choicest of ingredients</span></li>
 	<li><span class=""a-list-item"">Baked to perfection and enriched with elaichi</span></li>
 	<li><span class=""a-list-item"">It's the perfect companion to your daily cup of piping chai</span></li>
 	<li><span class=""a-list-item"">Country of Origin: India</span></li>
</ul>",,,,0,1,0,0,1,0,,0,5,
201388,49,201388.jpg,"Amul Gold Milk - Homogenised Standardised, 1L Carton","[""201388.jpg"",""201388-1.jpg"",""201388-2.jpg"",""201388-3.jpg"",""201388-4.jpg"",]",816,816,0,1,3,32,0,0,0,0,0,0,0,0,1,1,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">Amul Milk is the most hygienic liquid milk available in the market</span></li>
 	<li><span class=""a-list-item"">It is pasteurised in state-of-the-art processing plants and pouch-packed to make it conveniently available to consumers</span></li>
 	<li><span class=""a-list-item"">Direct consumption, Making of : Tea or Coffee, Sweets, Khoa, Curd, Buttermilk, Ghee</span></li>
 	<li><span class=""a-list-item"">Country of Origin: India</span></li>
</ul>",,,,0,1,0,0,1,0,,0,5,
206702,49,206702.jpg,"Nestle a+ Slim Dahi, 400g","[""206702.jpg"",""206702-1.jpg"",""206702-2.jpg"",""206702-3.jpg"",""206702-4.jpg"",]",78,78,0,1,3,32,0,0,1,400,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">It is low fat and every 200g serving provides more than 40% of your daily Calcium needs</span></li>
 	<li><span class=""a-list-item"">All this in a Dahi that consistently matches consumer expectations in the core product deliverables of thickness, consistency and delicious taste</span></li>
 	<li><span class=""a-list-item"">Low fat</span></li>
</ul>",,,,0,1,0,0,1,0,,0,0,
213245,49,213245.jpg,Nandini Fresh Curd 200 ml,"[""213245.jpg"",""213245-1.jpg"",""213245-2.jpg"",""213245-3.jpg"",""213245-4.jpg"",]",10,10,0,1,3,32,0,0,0,0,0,0,0,0,0,0,1,1,Fresh Curd,,,,0,1,0,0,1,0,,0,0,
213246,49,213246.jpg,Nandini Curd Pouch 500 ml,"[""213246.jpg"",""213246-1.jpg"",""213246-2.jpg"",""213246-3.jpg"",""213246-4.jpg"",]",22,22,0,1,3,32,0,0,0,0,0,0,0,0,0,0,1,1,Fresh Curd,,,,0,1,0,0,1,0,,0,0,
321928,49,321928.jpg,"Parle Monaco Sixer, Salted, 200g","[""321928.jpg"",""321928-1.jpg"",""321928-2.jpg"",""321928-3.jpg"",""321928-4.jpg"",]",60,60,0,1,3,32,0,0,1,200,0,0,0,0,0,0,0,0,"Parle Monaco Sixer, Salted",,,,0,1,0,0,1,0,,0,18,
322797,49,322797.jpg,"Britannia 50-50 Sweet & Salty Biscuits, 200g","[""322797.jpg"",""322797-1.jpg"",""322797-2.jpg"",""322797-3.jpg"",""322797-4.jpg"",]",30,30,0,1,3,32,0,0,1,200,0,0,0,0,0,0,0,0,Country of Origin: India,,,,0,1,0,0,1,0,,0,18,
325192,49,325192.jpg,"Diet-Foods Sugar Free Bread Toast,200g","[""325192.jpg"",""325192-1.jpg"",""325192-2.jpg"",""325192-3.jpg"",""325192-4.jpg"",]",70,70,0,1,3,31,0,0,1,200,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">Nutritious diet</span></li>
 	<li><span class=""a-list-item"">High in protein</span></li>
 	<li><span class=""a-list-item"">0 percent trans fat</span></li>
 	<li><span class=""a-list-item"">Low cholestrol</span></li>
 	<li><span class=""a-list-item"">Versatile snacks</span></li>
</ul>",,,,0,1,0,0,1,0,,0,5,
336135,49,336135.jpg,Fine Life Premium Bake Rusk 300 g,"[""336135.jpg"",""336135-1.jpg"",""336135-2.jpg"",""336135-3.jpg"",""336135-4.jpg"",]",28,28,0,1,3,31,0,0,1,300,0,0,0,0,0,0,0,0,Fine Life Premium Bake Rusk,,,,0,1,0,0,1,0,,0,5,
336136,49,336136.jpg,Fine Life Premium Rusk 300g,"[""336136.jpg"",""336136-1.jpg"",""336136-2.jpg"",""336136-3.jpg"",""336136-4.jpg"",]",40,40,0,1,3,31,0,0,1,300,0,0,0,0,0,0,0,0,Fine Life Premium Bake Rusk,,,,0,1,0,0,1,0,,0,5,
319731,49,319731.jpg,"Bambino Pasta - Creamy Cheese, 68g Pouch","[""319731.jpg"",""319731-1.jpg"",""319731-2.jpg"",""319731-3.jpg"",""319731-4.jpg"",]",25,25,0,1,3,32,0,0,1,68,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">Nutritious diet</span></li>
 	<li><span class=""a-list-item"">High in protein</span></li>
 	<li><span class=""a-list-item"">0 percent trans fat</span></li>
 	<li><span class=""a-list-item"">Low cholestrol</span></li>
 	<li><span class=""a-list-item"">Versatile snacks</span></li>
</ul>",,,,0,1,0,0,1,0,,0,12,
279031,49,279031.jpg,"Fun Foods - Peanut Butter, 340g Bottle","[""279031.jpg"",""279031-1.jpg"",""279031-2.jpg"",""279031-3.jpg"",""279031-4.jpg"",]",169,169,0,1,3,32,0,0,1,340,0,0,0,0,0,0,0,0,High in protein,,,,0,1,0,0,1,0,,0,12,
279033,49,279033.jpg,"Funfoods Peanut Butter Crunchy, 340g","[""279033.jpg"",""279033-1.jpg"",""279033-2.jpg"",""279033-3.jpg"",""279033-4.jpg"",]",169,169,0,1,3,32,0,0,1,340,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">Made from 100% roasted peanuts</span></li>
 	<li><span class=""a-list-item"">Good source of dietary fibre</span></li>
 	<li><span class=""a-list-item"">Tasty and healthy spread</span></li>
 	<li><span class=""a-list-item"">No added preservatives</span></li>
 	<li><span class=""a-list-item"">Trans fat free</span></li>
</ul>",,,,0,1,0,0,1,0,,0,12,
305560,49,305560.jpg,MTR Badam Drink Mix Pet Jar 500g,"[""305560.jpg"",""305560-1.jpg"",""305560-2.jpg"",""305560-3.jpg"",""305560-4.jpg"",]",250,250,0,1,3,32,0,0,1,500,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">With real badam bits and real kesar</span></li>
 	<li><span class=""a-list-item"">Use with hot or cold milk</span></li>
 	<li><span class=""a-list-item"">Quality product</span></li>
</ul>",,,,0,1,0,0,1,0,,0,18,
281373,49,281373.jpg,PediaSure Health & Nutrition Drink Powder for Kids Growth - 200g jar (Chocolate),"[""281373.jpg"",""281373-1.jpg"",""281373-2.jpg"",""281373-3.jpg"",""281373-4.jpg"",]",315,315,0,1,3,32,0,0,1,200,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">Complete &amp; Balanced Nutrition Supplement - Scientifically Formulated Health Drink For Children With 37 Vital Nutrients Including Carbohydrate, Protein, Fat, Vitamins, Minerals</span></li>
 	<li><span class=""a-list-item"">37 Nutrients - Formulated with 37 Nutrients that provide complete and balanced nutrition to help support height &amp; weight gain, immunity, and brain development of your child</span></li>
 	<li><span class=""a-list-item"">Visible Growth In 90 Days 1 - This nutritional health drink is scientifically proven to help increase height and weight in 90 days when consumed regularly in the right quantity</span></li>
 	<li><span class=""a-list-item"">Growth Plus Immunity - Contains Prebiotics &amp; Probiotics, Zinc, Selenium, Copper, Vitamin A, C &amp; E. The unique mix helps support immunity. A healthy immune system means healthy growth + immunity</span></li>
 	<li><span class=""a-list-item"">Supports brain development - Linoleic Acid, Alpha Linolenic Acid, Vitamin B12, Folic Acid, Iron, Iodine, Choline and Taurine – these Neuronutrients in PediaSure helps brain development</span></li>
 	<li><span class=""a-list-item"">Serving suggestion– Add 2 Scoops of PediaSure health drink powder to 150 ml of whole milk, Recommended number of servings for your kid – 2 servings per day, For Consumption in water add 5 scoops of PediaSure health drink powder to 190 ml of water</span></li>
</ul>",,,,0,1,0,0,1,0,,0,18,
305787,49,305787.jpg,Protinex Original - 400 g,"[""305787.jpg"",""305787-1.jpg"",""305787-2.jpg"",""305787-3.jpg"",""305787-4.jpg"",]",585,585,0,1,3,32,0,0,1,400,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">High protein content 32 g protein per 100 g</span></li>
 	<li><span class=""a-list-item"">Low in fat , Age - 2 Years and above</span></li>
 	<li><span class=""a-list-item"">Fortified with vitamins</span></li>
 	<li><span class=""a-list-item"">Contains milk and soy protein</span></li>
</ul>",,,,0,1,0,0,1,0,,0,18,
365763,49,365763.jpg,"Sunfeast Mom's Magic Cashew and Almonds, 58g (Pack of 12)","[""365763.jpg"",""365763-1.jpg"",""365763-2.jpg"",""365763-3.jpg"",""365763-4.jpg"",]",120,120,0,1,5,38,0,0,1,58,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">A tasty butter cookie with a crispy texture and delicately balanced flavour</span></li>
 	<li><span class=""a-list-item"">Sprinkled with cashew and almond flakes</span></li>
 	<li><span class=""a-list-item"">Giving attractive and a mouth watering bite experience</span></li>
 	<li><span class=""a-list-item"">Country of Origin: India</span></li>
</ul>",,,,0,1,0,0,1,0,,0,18,
366604,49,366604.jpg,"Amul Malai Paneer Cubes, 500g Pack","[""366604.jpg"",""366604-1.jpg"",""366604-2.jpg"",""366604-3.jpg"",""366604-4.jpg"",]",185,185,0,1,3,32,0,0,1,500,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">Power of protein</span></li>
 	<li><span class=""a-list-item"">Soft and fresh</span></li>
 	<li><span class=""a-list-item"">Makes delicious recipes</span></li>
</ul>",,,,0,1,0,0,1,0,,0,5,
368742,49,368742.jpg,"Amul 4 Cheese Pizza, 170 g Pouch","[""368742.jpg"",""368742-1.jpg"",""368742-2.jpg"",""368742-3.jpg"",""368742-4.jpg"",]",110,110,0,1,3,32,0,0,1,170,0,0,0,0,0,0,0,0,"Who doesn't love Pizza? Devour this pizza with the perfect proportion of bread, sauce and a blend 4 cheese. This yummy 4 cheese pizza is ready to eat all you got to do is pop it in the microwave until you see the cheese melt and bubble. It is perfect for a lazy day meal.",,,,0,1,0,0,1,0,,0,18,
370393,49,370393.jpg,"Milky Mist Butter - Unsalted, 100g Pack","[""370393.jpg"",""370393-1.jpg"",""370393-2.jpg"",""370393-3.jpg"",""370393-4.jpg"",]",58,58,0,1,3,32,0,0,1,100,0,0,0,0,0,0,0,0,Milky Mist Butter - Unsalted,,,,0,1,0,0,1,0,,0,12,
370394,49,370394.jpg,"Milky Mist Butter - salted, 100g Pack","[""370394.jpg"",""370394-1.jpg"",""370394-2.jpg"",""370394-3.jpg"",""370394-4.jpg"",]",50,50,0,1,3,32,0,0,1,100,0,0,0,0,0,0,0,0,Milky Mist Butter - salted,,,,0,1,0,0,1,0,,0,12,
371060,49,371060.jpg,Dukes Chocolate Waffy Biscuits 75g,"[""371060.jpg"",""371060-1.jpg"",""371060-2.jpg"",""371060-3.jpg"",""371060-4.jpg"",]",45,45,0,1,5,38,0,0,1,75,0,0,0,0,0,0,0,0,Dukes Waffy Biscuits - Choclate Flavour,,,,0,1,0,0,1,0,,0,18,
372012,49,372012.jpg,Milky Mist Natural Set Curd 200 g,"[""372012.jpg"",""372012-1.jpg"",""372012-2.jpg"",""372012-3.jpg"",""372012-4.jpg"",]",25,25,0,1,3,32,0,0,1,200,0,0,0,0,0,0,0,0,Milky Mist Curd ,,,,0,1,0,0,1,0,,0,0,
342755,49,342755.jpg,Milky Mist Pouch Curd  1L,"[""342755.jpg"",""342755-1.jpg"",""342755-2.jpg"",""342755-3.jpg"",""342755-4.jpg"",]",68,68,0,1,3,32,0,0,0,0,0,0,0,0,1,1,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">Uniformly smooth &amp; semisolid</span></li>
 	<li><span class=""a-list-item"">Milky mist Curds in set, Diet and pouch forms are of great value to your daily needs</span></li>
 	<li><span class=""a-list-item"">Giving you all the health benefits, your family would need</span></li>
</ul>",,,,0,1,0,0,1,0,,0,0,
269370,49,269370.jpg,Milky Mist Paneer - 500g,"[""269370.jpg"",""269370-1.jpg"",""269370-2.jpg"",""269370-3.jpg"",""269370-4.jpg"",]",210,210,0,1,3,32,0,0,1,500,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">The Products are hygienically packed in multi layer thermoforming packaging</span></li>
 	<li><span class=""a-list-item"">Our paneer gives your dishes that additional taste that makes them mouth watering and something that your family will cherish for a long time</span></li>
 	<li><span class=""a-list-item"">Vacuum packed in a multi-layered film</span></li>
 	<li><span class=""a-list-item"">Uniformly fine smoothie surface with natural bonding</span></li>
 	<li><span class=""a-list-item"">Paneer is wholesome and the most nutritious food and that is the reason for it being part of menus world over</span></li>
</ul>",,,,0,1,0,0,1,0,,0,5,
337427,49,337427.jpg,"Amul Ice Cream - King Alphonso, 1 L Box","[""337427.jpg"",""337427-1.jpg"",""337427-2.jpg"",""337427-3.jpg"",""337427-4.jpg"",]",200,200,0,1,3,33,0,0,0,0,0,0,0,0,1,1,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li>Milk and Milk products, Sugar, Mango Pulp, Permitted emulsifier (E471) and Stabilizer (E407, E466, E415, E412), Contain Permitted Synthetic Food Colour (E110) and Added Mango Flavours (Artificial Flavouring Substances),
<h3>Nutrition</h3>
Per 100ml (Approx Values), Energy 111kcal, Total Fat 6.4g, Saturated Fat 4.1g, Trans Fat 0.0g, Total Carbohydrate 11.5g, Added Sugar 8.0g, Protein 1.8g, Calcium 95.0mg.</li>
</ul>",,,,0,1,0,0,1,0,,0,18,
339705,49,339705.jpg,"Milky Mist Cooking Butter - Unsalted, 500g Carton","[""339705.jpg"",""339705-1.jpg"",""339705-2.jpg"",""339705-3.jpg"",""339705-4.jpg"",]",280,280,0,1,3,32,0,0,1,500,0,0,0,0,0,0,0,0,Best before 6 months from manufacture when stored at 4 degree celsius under hygienic conditions,,,,0,1,0,0,1,0,,0,12,
339708,49,339708.jpg,Milky Mist Table Salted Butter 500 g,"[""339708.jpg"",""339708-1.jpg"",""339708-2.jpg"",""339708-3.jpg"",""339708-4.jpg"",]",245,245,0,1,3,32,0,0,1,500,0,0,0,0,0,0,0,0,Best before 6 months from manufacture when stored at 4 degree celsius under hygienic conditions,,,,0,1,0,0,1,0,,0,12,
340616,49,340616.jpg,"Amul Buttery Spread - Garlic and Herbs, 100g Pack","[""340616.jpg"",""340616-1.jpg"",""340616-2.jpg"",""340616-3.jpg"",""340616-4.jpg"",]",49,49,0,1,3,32,0,0,1,100,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">The rich Garlic taste with Oregano herbs blended well in Classic Amul Butter gives it a unmatched taste &amp; flavour</span></li>
 	<li><span class=""a-list-item"">No artificial flavour or colour added</span></li>
 	<li><span class=""a-list-item"">100 Percent natural</span></li>
</ul>",,,,0,1,0,0,1,0,,0,12,
342857,49,342857.jpg,"Nutralite Yummy Spread - Butter, 100g Carton","[""342857.jpg"",""342857-1.jpg"",""342857-2.jpg"",""342857-3.jpg"",""342857-4.jpg"",]",15,15,0,1,3,32,0,0,1,100,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">No cholesterol</span></li>
 	<li><span class=""a-list-item"">No trans fat</span></li>
 	<li><span class=""a-list-item"">No saturated and hydrogenated fats</span></li>
</ul>",,,,0,1,0,0,1,0,,0,5,
345689,49,345689.jpg,"Briyas SOYA Paneer - Tofu, 200g Pouch","[""345689.jpg"",""345689-1.jpg"",""345689-2.jpg"",""345689-3.jpg"",""345689-4.jpg"",]",79,79,0,1,3,32,0,0,1,200,0,0,0,0,0,0,0,0,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li><span class=""a-list-item"">Made from fresh soya milk</span></li>
 	<li><span class=""a-list-item"">High protein</span></li>
 	<li><span class=""a-list-item"">Zero cholesterol</span></li>
 	<li><span class=""a-list-item"">Good for heart and diabetics</span></li>
</ul>",,,,0,1,0,0,1,0,,0,5,
