id,original_price,sell_price,discount
ASWH1310-WHT/BLU,9500,6491,32
ASWH1315-WHT/BLU,10500,7119,33
ASWH1325-WHT/BLU,11700,8541,27
ASWH1606,9000,6607,27
ASWH1610,10000,7581,25
ASWH1615,11000,8694,21
ASWH1625,12200,10042,18
AUX-1,599,348,42
AVI001,1115,1115,0
AVI002,1099,1099,0
AVI003,1099,888,20
AVI004,1339,1339,0
AZZ001,5950,4026,33
AZZ001M,5950,4435,26
AZZ002,6000,4726,22
AZZ002M,5950,4435,26
AZZ003,5950,4025,33
AZZ003M,5000,3630,28
AZZ004M,5000,3630,28
B205,4000,2835,30
Bassheads 110,999,602,40
BEL550MS0I,53200,34285,36
BEN001M,1800,1446,20
BEN002M,2400,1878,22
BEN003W,2400,1878,22
BEN004M,2400,1878,22
BEN005W,2400,1878,22
BEN006W,1800,1446,20
BEN007M,2450,1915,22
BEN008M,5400,4038,26
BEN009M,5400,4038,26
BEN010W,5600,4182,26
BEN011W,5600,4182,26
BEN012M,5600,4182,26
BEN013M,5400,4038,26
BEN014W,2450,1915,22
BEN015W,2450,1915,22
BEN016M,2450,1915,22
BEN017M,2450,1915,22
BF-630A-A,1899,1519,21
BG-1001B,1549,1514,3
BG-1002B,1899,1620,15
BG-1003B,2199,1845,17
BG-1089B,7615,2000,74
BG-1092B,2039,1725,16
BG-1093B,2299,1920,17
BG-1095B,3339,2700,20
BG-1096B,2635,2172,18
BG-1097B,4199,3423,19
BG-193,5555,4793,14
BG-194,7615,5540,28
BG-197,2499,2194,13
BG-20501,499,490,2
BG-31030,6035,4345,29
BG-31031,7305,5372,27
BG-31032,5965,4297,28
BG-31033,6655,4771,29
BG-31034,7915,5637,29
BG-31035,9995,7067,30
BG-31036,11345,7996,30
BG-31140,1665,1341,20
BG-31141,1800,1355,25
BG-31142,1980,1479,26
BG-31149,5580,4032,28
BG-31150,4320,3088,29
BG-31151,5085,3692,28
BG-31153,6930,5038,28
BG-31154,7875,5398,32
BG-31157,6030,4341,29
BG-31158,7200,5146,29
BG-31159,4320,3088,29
BG-31161,4590,3273,29
BG-31162,4860,3537,28
BG-31165,6615,4744,29
BG-31166,7740,5517,29
BG-31167,6930,4960,29
BG-31168,3375,2438,28
BG-31170,3915,3044,23
BG-31171,4230,3260,23
BG-31172,4770,3631,24
BG-31173,7615,3616,53
BG-31247,1299,1170,10
BG-31248,1499,1320,12
BG-31249,1699,1470,14
BG-31250,1299,1092,16
BG-31251,1365,1220,11
BG-31253,1369,1223,11
BG-31254,1499,1320,12
BG-31260,1245,1130,10
BG-31262,1539,1350,13
BG-31263,1499,1320,12
BG-31264,1699,1470,14
BG-31266,2069,1826,12
BG-31269,1109,949,15
BG-31272,2269,1819,20
BG-31277,2249,1804,20
BG-3200,699,699,0
BG-34102,4975,3927,22
BG-5028,765,765,0
BG-6328,3330,2485,26
BG-6331,3240,2423,26
BG-6334,3780,2795,27
BG-6347,3060,2378,23
BG-6349,3510,2609,26
BG-7099,599,597,1
BG-9947,2385,1906,21
BG-9948,1710,1450,16
BG-9949,1980,1479,26
BG-9955,3600,2671,26
BG-9956,4590,3351,27
BG-9958,2655,2021,24
BG-9959,3195,2392,26
BG-9960,3600,2671,26
BG1024/16,1395,1384,1
BG3006,2395,2324,3
BHB862,1995,1995,0
BHC017,1595,1495,7
BHD006,1795,1795,0
BHH811,3995,3995,0
BHH880,3695,3529,5
BHS384,1745,1745,0
BHS386,2395,2395,0
BLC001M,2800,2166,23
BN-003,999,762,24
BN-004,1190,838,30
BN-006,2490,1109,56
BN-009,2990,1905,37
BN-026,3990,2119,47
BN-033,4990,3509,30
BQ6340,2299,1333,43
BRE235,2895,2795,4
BRE245,3595,3556,2
BT1210/15,895,895,0
BT1215/15,1195,1195,0
BT2505A,2999,2090,31
BT3102,1495,1495,0
BT3105,1845,1838,1
BT3203/85,2795,2795,0
BT3215/15,2295,2230,3
BT3901A,3999,2656,34
BT3901B,3999,2656,34
BT51B,1999,1561,22
BT60BK,1999,1389,31
BT6620,5990,4138,31
BT7501,3495,3451,2
BTF-001,795,560,30
BTF-002,850,591,31
BTF-003,850,591,31
BTF-004,877,606,31
BTF-005,880,607,32
BTF-006,880,607,32
BTF-007,880,607,32
BTF-008,880,607,32
BTF-009,880,607,32
BTF-010,880,607,32
BTF-011,880,607,32
BTF-012,910,624,32
BTF-013,910,624,32
BTF-014,910,624,32
BTF-015,940,641,32
BTF-016,940,641,32
BTF-017,940,641,32
BTF-018,940,641,32
BTF-019,940,641,32
BTF-020,940,641,32
BTF-021,940,641,32
BTF-022,998,673,33
BTF-023,1060,786,26
BTF-024,1062,787,26
BTF-025,1080,797,27
BTF-026,1080,797,27
BTF-027,1080,797,27
BTF-028,1080,797,27
BTF-029,1080,797,27
BTF-030,1080,797,27
BTF-031,1080,797,27
BTF-032,1120,819,27
BTF-033,1120,819,27
BTF-034,1160,841,28
BTF-035,1160,841,28
BUR001,6000,5251,13
BUR001W,5800,4309,26
BUR002,5050,4342,15
BUR002W,6900,5142,26
BUR003,4800,3990,17
BUR003W,6000,4470,26
BUR004,5600,4630,18
BUR004W,5400,4243,22
BUR005,5400,4470,18
BUR005M,5200,4014,23
BUR006,5950,4910,18
BUR006W,5350,4267,21
BUR007,5600,4630,18
BUR007M,5400,4038,26
BUR008,5600,4630,18
BUR008M,5000,3750,25
BUR009,5050,4342,15
BUR009W,5400,4038,26
BUR010,4800,3990,17
BUR010M,6995,5190,26
BUR011M,8450,6280,26
BUR012W,8950,7123,21
BUR013M,5900,4752,20
BUR014W,6600,5022,24
BUR015W,5900,4752,20
BUR016M,5800,4675,20
BUR017W,5400,4038,26
BUR018M,4950,3774,24
BUR019W,5050,4086,20
BVL001,5650,4621,19
BVL001S,6400,4219,35
BVL002,5650,4621,19
BVL002M,6400,4219,35
BVL003,5950,5089,15
BVL003M,7800,5046,36
BVL004,5400,4254,22
BVL004W,5950,4038,33
BVL005,5650,4621,19
BVL005M,6400,4219,35
BVL006,5650,4621,19
BVL006M,5800,4675,20
BVL007W,5950,4789,20
BZ-R6,9999,4227,58
CAC001W,5750,4632,20
CAD001,8700,7421,15
CAD002,8300,6830,18
CAD005,7700,5694,27
CAL001,4650,3870,17
CAL001M,3700,3037,18
CAL002,3700,3110,16
CAL002M,4900,3678,25
CAL003,3700,3110,16
CAL003M,4950,4008,20
CAL004,4650,3870,17
CAL004M,3500,2926,17
CAL005,4875,3366,31
CAL005W,5800,4675,20
CAL006,4850,4030,17
CAL006M,5200,4086,22
CAL007,4950,4110,17
CAL007M,3800,2886,25
CAL008,5950,4075,32
CAL008M,4800,3606,25
CAL009M,5000,3691,27
CAL010W,5500,4110,26
CAR001,5800,4965,15
CAR001M,5650,4219,26
CAR001W,7800,5779,26
CAR002,6400,5462,15
CAR002M,6800,5022,27
CAR003,6400,5462,15
CAR003W,6800,5485,20
CAR004,5800,4675,20
CAR004M,6500,5022,23
CAR005,6800,5795,15
CAR005W,7500,5862,22
CAR006,6800,5795,15
CAR006M,6700,5358,21
CAR007W,7500,5908,22
CAR008W,6800,5485,20
CAR010M,7800,6280,20
CART001M,7600,6115,20
CART002U,7600,6115,20
CART003M,7100,6115,14
CBASB,1250,993,21
CCI-1,599,529,12
CD3042,699,443,37
CE7 (0) 09 003,8800,7320,17
CE7 (0) 09 004,10500,8567,19
CE8091,2999,1764,42
CG1533,3599,2061,43
CHL001W,7800,6235,21
CHL002W,7800,6235,21
CHL003W,7800,6235,21
CHTO1,949,921,3
CHTO10,2399,2321,4
CHTO12,1199,1003,17
CHTO13,849,713,17
CHTO14,1399,1286,9
CHTO15,2299,1728,25
CHTO16,849,849,0
CHTO17,849,849,0
CHTO18,4199,3136,26
CHTO19,1399,1233,12
CHTO2,949,818,14
CHTO20,499,486,3
CHTO21,1649,1335,20
CHTO4,2199,1708,23
CHTO5,1299,1265,3
CHTO6,1999,1811,10
CHTO7,1099,1080,2
CHTO8,1499,1425,5
CHTO9,849,745,13
CK001S,3750,3072,19
CK002S,4900,3973,19
CK003W,5450,4075,26
CK004W,5450,4003,27
CK005M,5400,3606,34
CK006W,5450,4003,27
CK007S,3950,2880,28
CK008S,4900,3973,19
CLI001M,4800,4182,13
CLI002W,5400,4686,14
CX150BT-WT,4990,4450,11
CX180,1090,1090,0
CX3RED,3990,3558,11
CX80S,1490,1490,0
CY6067B-A,1649,1335,20
CY6240,499,326,35
DA1 (0) 00 005,7200,3811,48
DA8 (0) 08 001,5500,3300,40
DA8 (0) 08 002,7500,4409,42
DA8 (0) 08 004,13900,8057,43
DAV001,5900,4520,24
DAV001M,4800,3606,25
DAV002,4575,3445,25
DAV002W,1950,1662,15
DAV003,4575,3445,25
DAV003M,1950,1662,15
DAV004,4950,3421,31
DAV004W,4500,3120,31
DAV005,5300,3648,32
DAV005M,4950,3168,36
DAV006,4950,4110,17
DAV006M,4800,3739,23
DAV007,4500,3120,31
DAV007W,4950,3822,23
DAV008,4950,2851,43
DAV008M,4800,3436,29
DAV009M,4950,3120,37
DAV010M,4800,3174,34
DAV011M,4575,3445,25
DAV012M,6500,4830,26
DAV013M,5400,3805,30
DAV014M,4600,3739,19
DAV015M,5200,3768,28
DAV016M,6950,5697,19
DAV017W,5500,4540,18
DAV018M,5800,4779,18
DAV019M,6950,5697,19
DH34,630,630,0
DH9 (0) 00 001,11590,6959,40
DI1 (0) 09 001,5200,4314,18
DI1 (0) 09 002,7000,5794,18
DI1 (0) 09 004,11100,8987,20
DI1 (0) 09 005,11300,9145,20
DIB098G50I,66500,42714,36
DIG098G50I,53200,38992,27
DIR001M,3900,2958,25
DK6 (0) 09 002,10900,8883,19
DK6 (0) 16 001,9900,8091,19
DK6 (0) 16 002,10900,8883,19
DK6 (0) 16 003,12200,9913,19
DK9 (0) 09 001,9500,8225,14
DLC2508B,1699,999,42
DLC2508F,1699,963,44
DLC2508G,1499,820,46
DLC2518B,599,342,43
DLC2528N,599,543,10
DLP1710,2499,1171,54
DLP1710CB/97,2499,1219,52
DLP1720,3990,1783,56
DLP6006,2199,1185,47
DLP6006B,2199,1185,47
DLP6006N,2999,1181,61
DLP8006U,2999,2583,14
DM1 (2) 71 001,7800,5025,36
DM1 (2) 78 001,7800,5025,36
DM2 (0) 00 002,3100,1986,36
DM2 (0) 00 003,3100,2309,26
DM2 (0) 01 003,3100,2569,18
DM2 (0) 09 001,3100,2309,26
DM3 (0) 00 001,2950,1900,36
DM3 (0) 08 003,2950,2207,26
DM4 (0) 29 001,3150,2338,26
DM4 (0) 78 001,3150,2015,37
DM4 (0) 80 001,3150,2045,36
DM7787,3599,2061,43
DOL001,6850,5656,18
DOL001W,6400,5694,12
DOL002M,6400,5526,14
DOL003,6800,5590,18
DOL003M,6400,5526,14
DOL004,5600,4798,15
DOL006,5600,4798,15
DT5 (0) 00 001,8200,5247,37
DT5 (0) 01 001,8200,5247,37
DU8 (0) 04 001,7900,4142,48
DU8 (0) 25 001,7900,4142,48
DUN001S,5100,3211,38
DUN002M,5100,3822,26
DUN003M,7300,6702,9
DUN004M,6950,5989,14
DUN005M,5100,3822,26
DUN006M,5100,3822,26
DUN007M,5100,3822,26
DUN008M,4300,3246,25
DV5 (0) 09 003,12000,9754,19
DV5 (0) 41 003,12000,9754,19
DWB068D50I,30500,22733,26
DWB068G50I,34500,25994,25
DWB068G60I,35900,27048,25
DWB098D50I,34000,24459,29
DWB098G50I,38000,28774,25
DWB098G60I,39300,29827,25
DWB65BC50I,24700,17937,28
DWB95BC50I,27900,20144,28
DWB97FM50I,46500,35677,24
DWG068D50I,23300,17550,25
DWG068D60I,24700,18318,26
DWG098D50I,26500,19858,26
DWG098D60I,27900,21198,25
DWH068D60I,27900,20907,26
DWH098D60I,30500,22542,27
DWK065G60I,36700,27720,25
DWK068G60I,40700,30981,24
DWK098G60I,45200,34624,24
DX7 (0) 09 001,11300,9650,15
DY2 (0) 78 001,13000,7672,41
ECO-1,1149,1065,8
ECO-2,1149,1065,8
ELI001,4980,3139,37
ELI001W,4980,3139,37
ELI002,3220,2083,36
ELI002W,3220,2395,26
ELI003,5650,3541,38
ELI003W,5650,4219,26
ELI004,4980,4134,17
ELI004W,4980,3726,26
ELI005,3120,2022,36
ELI005W,3220,2395,26
ELI006S,9400,6235,34
ELI007S,7250,5803,20
ELI008W,3750,2851,24
EN-01,4007,2783,31
EST001W,6850,5904,14
EST002W,7250,6240,14
EST003M,6800,5862,14
EST004W,6500,5611,14
EST005W,5900,4859,18
EST006M,5500,4540,18
EST007W,5800,4779,18
EST008M,5500,4540,18
FB2 (0) 00 003,1750,1208,31
FB2 (0) 01 001,1750,1421,19
FB7 (0) 11 001,2150,1439,34
FC1 (0) 08 003,2400,1583,35
FC5 (0) 09 001,4050,3508,14
FC5 (0) 09 002,4400,3681,17
FC5 (0) 09 003,2300,1654,29
FC6 (1) 00 001,9500,4804,50
FC6 (1) 21 001,9500,4975,48
FC9352,9995,9191,9
FCU001W,2800,2334,17
FCVC,2399,1881,22
FD7 (0) 09 001,3600,1531,58
FDLX608,1049,892,15
FER001,3500,2461,30
FER001M,3500,2670,24
FER002,3400,2870,16
FER002M,4200,2670,37
FER003M,4850,3931,19
FER004M,5500,4440,20
FER005M,5500,4440,20
FER006,5500,4716,15
FESCVC,3599,3056,16
FG6 (0) 09 001,5700,3430,40
FH0 (0) 05 001,2850,2191,24
FH0 (0) 06 001,2850,2495,13
FH0 (0) 96 001,2850,2495,13
FH7 (0) 09 001,3100,2072,34
FH7 (0) 09 002,3800,2652,31
FH7 (0) 09 003,1760,1319,26
FH7 (0) 41 001,3100,2072,34
FH7 (0) 41 002,3800,2602,32
FH7 (0) 41 003,1760,1319,26
FHCNISTBCU48,3870,3870,0
FHSSWSTOWH16,3520,2987,16
FHTSWLXCHR16,2570,2234,14
FI0 (0) 04 001,8190,4239,49
FI0 (0) 08 001,8190,3851,53
FJ2 (0) 00 101,7200,4692,35
FJ2 (0) 01 101,7200,4692,35
FJ4 (0) 61 001,8800,4502,49
FJ6 (0) 12 101,7800,4070,48
FLV,3490,3160,10
FNKCATPB3B90SDAG,1690,1690,0
FNKCATPB3BV01DAG,1690,1690,0
FNKCATPI3B12SDAG,1690,1630,4
FNKCATPI3B90SDAG,1690,1630,4
FNKCATPW3B90SDAG,1690,1690,0
FNKCATPW3BV01DAG,1690,1690,0
FNKCCOAB3B12ADAG,2050,1931,6
FNKCGLAB3B12SDAG,1830,1830,0
FNKCGLAB3B90SDAG,1830,1830,0
FNKCGLAB4B60SDAG,1690,1690,0
FNKCGLAI3B12SDAG,1830,1776,3
FNKCGLAI3B90SDAG,1830,1830,0
FNKCGLAW3B12SDAG,1830,1830,0
FNKCGLAW3B90SDAG,1830,1830,0
FNKCKLAB3D12SDST,2690,2347,13
FNKCSPAW3S12SDST,2090,1866,11
FNKEFREW5B20SDST,1390,1284,8
FNKEFREW5B25SDST,1480,1367,8
FNKEFREW5H20SDST,1590,1342,16
FNKEFREW6B15SDST,1260,1121,12
FNKEFREW6H15SDST,1430,1216,15
FNKEFRJW6H15SDST,1320,1074,19
FNKEFUMG3B30SDST,1620,1620,0
FNKEFUMG3H22SDST,1520,1335,13
FNKPARDL3H40SDST,3285,3025,8
FNKTTAVG3B40SDST,2490,2134,15
FNKTTAVL3H40SDST,2790,2645,6
FNKWSTIG3B40SDST,2490,2335,7
FNKWSTIL3H40SDST,2890,2715,7
FP8 (0) 09 001,8500,4081,52
FQ1 (0) 11 001,7900,4651,42
FQ1 (0) 11 002,9600,5500,43
FQ1 (0) 11 003,11400,5896,49
FQ1 (0) 58 001,7900,4142,48
FQ1 (0) 58 002,9600,5500,43
FQ1 (0) 58 003,11400,6951,40
FQCDX,4499,4331,4
FR6 (0) 01 001,7190,4295,41
FR6 (0) 01 002,8490,4946,42
FR6 (0) 09 001,7190,4295,41
FR6 (0) 09 002,8490,4368,49
FR6 (0) 09 003,9990,5016,50
FR6 (0) 20 001,7190,3791,48
FR6 (0) 20 002,8490,4441,48
FR6 (0) 20 003,9990,5191,49
FS6452,1199,521,57
FS6453,1199,521,57
FS6454,1499,521,66
FT6048,1199,731,40
FT6049,2299,861,63
FTNVC,4100,3459,16
FTWD,9849,8830,11
FVVC,9149,7974,13
FX1 (0) 00 101,8800,3691,59
FX1 (0) 09 101,8800,4081,54
FX1 (0) 71 101,8800,4081,54
FY008-917,949,783,18
GC101/02,895,895,0
GC1015,1645,1525,8
GC1022/40,2395,2235,7
GC1028/20,2595,2351,10
GC157/02,1325,1245,7
GC158/02,1295,1295,0
GC181/80,1745,1613,8
GC1905/21,2095,1937,8
GC1920/28,2345,2144,9
GC2996,5995,5521,8
GC300,4095,3813,7
GC3920,8495,7014,18
GC523,8995,8917,1
GE6 (0) 09 001,9200,7987,14
GF356,1199,1003,17
GFCDELTVC00000,3490,3490,0
GFCDFCARC00000,2499,1988,21
GFCDFVOGUE0000,8549,7974,7
GFCDSUPLIT0000,3649,3196,13
GFCDTNDZIP0000,3799,3799,0
GHFJMBXK050,5925,5295,11
GHFMGBNV075,6495,5747,12
GHPHHCAPPK00,1395,1291,8
GHPHHCASBK00,1395,1291,8
GI0 (0) 09 001,4800,3997,17
GI0 (0) 09 002,4800,3997,17
GI0 (0) 09 003,5300,4498,16
GI1 (0) 09 003,5800,4844,17
GI1 (0) 09 004,6200,5161,17
GIV001W,8900,7672,14
GIV002M,7800,6702,15
GIV003W,8500,7291,15
GIV004M,7200,6198,14
GIV005M,7200,6198,14
GIV006W,9400,8092,14
GIV007W,7500,6451,14
GIV008M,7200,6198,14
GIV009M,5800,4675,20
GIV010W,6950,5568,20
GNM001,4499,3425,24
GNM002,9999,9185,9
GNM003,4499,3425,24
GUCC001W,8800,6702,24
GUCC002M,7750,6157,21
GUCC003W,8600,6829,21
GUCC004W,8600,6678,23
GUCC005M,7750,6157,21
GUCC006W,8900,6874,23
GUCC007M,8900,6829,24
GUCC008M,8900,7696,14
GUCC009M,8900,6829,24
GUCC010W,8900,6874,23
GUE001,3300,2790,16
GUE001M,3500,2454,30
GUE002M,2900,2413,17
GWPDAMRIT00003,2499,2499,0
GWPDASAOT00000,995,959,4
GWPDPITCH00002,1399,1357,4
GWPDPPFMCBLK00,595,595,0
GWPDXTUFF00000,1999,1825,9
H-23_Golden,5250,3661,31
H-23_Grey,5250,3661,31
H-25_Golden,5000,3496,31
H-25_Grey,5000,3496,31
HA02,6000,4155,31
HB1 (0) 51 002,2938,1993,33
HB1 (0) 70 002,2938,1993,33
HB2 (0) 08 003,2850,1941,32
HB2 (0) 09 001,2850,2096,27
HB2 (0) 09 002,2850,1941,32
HB2 (0) 51 002,2850,1941,32
HB2 (0) 51 003,2850,1941,32
HB4 (0) 08 003,2900,1936,34
HB4 (0) 09 002,2900,1971,33
HB4 (0) 17 001,2900,1971,33
HB4 (0) 41 002,2900,1971,33
HB4 (0) 51 003,2900,1971,33
HB4 (0) 70 001,2900,1971,33
HBA574BR0Z,106500,67664,37
HBF010BR0Z,59900,39099,35
HBF113BR0Z,79900,53359,34
HC000001-ADP-BLK,1899,1481,23
HC000001-HDM,749,664,12
HC000002-ADP-WHT,2099,1550,27
HC000003-ADP-WHT,1499,1383,8
HC000003-HDM,1899,1439,25
HC000004-ADP-BLK,1999,1516,25
HC000005-ADP-WHT,3499,2428,31
HC000005-SRG,1999,1417,30
HC000006-ADP-BLK,3499,2723,23
HC000006-HDM,2599,2103,20
HC000006-LAP,1899,1483,22
HC000007-HDM,7599,5053,34
HC000007-LAP,8299,5361,36
HC000008-HDM,5499,3873,30
HC000008-LAP,10999,7211,35
HC000009-HDM,1169,1022,13
HC000010-CHG-WHT,1559,1284,18
HC000010-HDM,2079,1597,24
HC000012-CBL,649,531,19
HC000012-HDM,3999,2863,29
HC000022-CBL,349,322,8
HC000023-CBL,449,418,7
HC000024-CBL,449,449,0
HC000025-CBL,449,449,0
HC000032-CBL,449,449,0
HC000033-CBL,559,521,7
HC000034-CBL,799,524,35
HC000035-CBL,799,524,35
HC000036-CBL,799,524,35
HC00004-PBK-BLK,1999,1409,30
HC1 (0) 08 007,750,744,1
HC1 (0) 08 014,2100,1859,12
HC1 (0) 08 035,2300,1972,15
HC1 (0) 08 036,4202,2413,43
HC1 (0) 08 038,1400,1219,13
HC1 (0) 09 009,1100,989,11
HC1 (0) 09 017,990,895,10
HC1 (0) 09 018,2000,1734,14
HC1 (0) 09 027,950,870,9
HC1 (0) 09 029,560,560,0
HC1 (0) 09 035,2300,1972,15
HC1 (0) 09 036,4202,2418,43
HC1 (0) 18 010,1450,1395,4
HC1 (0) 18 024,1900,1655,13
HC1 (0) 48 011,1450,1299,11
HD1 (0) 08 005,4450,2866,36
HD1 (0) 09 002,4250,2746,36
HD1 (0) 09 003,4250,2746,36
HD1 (0) 41 001,3700,2416,35
HD1 (0) 41 004,4075,2641,36
HD1134/28,855,805,6
HD1182/28,1025,955,7
HD205II,3990,3508,13
HD2393/99,2195,2195,0
HD2582/00,2295,2295,0
HD2583/90,2595,2571,1
HD280PRO,8990,8015,11
HD450BT-BK,14990,13364,11
HD4920/00,3395,3168,7
HD4929/01,4695,3874,18
HD4938/01,5595,5001,11
HD9218,12995,12132,7
HDER695037M3,5375,1561,71
HDER695154M3,5375,1561,71
HDER695238M3,5375,1561,71
HDES798019M3,5375,1561,71
HDES798078M3,5375,1561,71
HDES798106M3,5375,1561,71
HDFB626033M3,5375,1561,71
HDFB626240M3,5375,1561,71
HDFD765018M3,5375,1446,74
HDFD765073M3,5375,1613,70
HDFD765096M3,5375,1668,69
HE0603-04,2099,1712,19
HE0801,2399,2298,5
HEFQ068083M4,5375,1561,71
HEFQ068096M4,5375,1561,71
HEFQ068238M4,5375,1561,71
HEV-001,11575,9145,21
HEV-002,5595,4451,21
HEV-003,9370,7508,20
HEV-005,960,960,0
HEV-006,1030,1028,1
HEV-007,855,779,9
HEV-008,1145,1000,13
HEV-009,1145,1000,13
HEV-012,1145,1000,13
HEV-013,7999,4732,41
HEV-014,2645,1950,27
HEV-015,2645,2025,24
HEV-016,2645,2025,24
HEV-018,3495,2875,18
HEV-021,7380,5575,25
HEV-022,5595,3920,30
HG235A -A,2599,1898,27
HI108/01,1045,925,12
HI113/28,1025,1025,0
HI114/28,1195,1095,9
HL1606/03,3495,3495,0
HL1631/00,4295,3995,7
HL1631/02,2895,2800,4
HL1632/00,4495,4277,5
HL1643/04,5295,4895,8
HL1643/06,6195,5685,9
HL1655/00,1995,1895,6
HL1661/00,9495,9195,4
HL1663/00,2895,2866,2
HL7555/00,4295,4111,5
HL7576/00,5595,5187,8
HL7577,3995,3795,6
HL7578,5595,5187,8
HL7579,6095,5527,10
HL7581,6095,5653,8
HL7699/00,5695,5527,3
HL7701/00,6495,5934,9
HL7707,10995,9384,15
HL7715/00,7495,6763,10
HL7756-02,4895,4635,6
HL7756/00,4895,4608,6
HL7760,5595,4795,15
HL7763,7495,6947,8
HMT75M551I,30500,23840,22
HN-01,2850,2674,7
HP6306,1745,1741,1
HP8120,1345,1293,4
HP8142,845,845,0
HP8303,1295,1295,0
HP8318,2995,2728,9
HP8643/46,2295,2268,2
HR1350/90,1595,1418,12
HR1351/90,2295,2089,9
HR1363/04,2795,2795,0
HR1887,15995,13336,17
HR2771/28,1095,1095,0
HR2774/28,1095,1095,0
HR2775/28,1395,1395,0
HR3705/10,2495,2495,0
HSC5706,2499,2040,19
HTL1045,9990,7110,29
HUG001,5400,4632,15
HUG001M,8200,6547,21
HUG002W,6300,5022,21
HUG003M,5200,4518,14
HUG004,6300,5380,15
HUG005,5400,4581,16
HUG005S,7150,5725,20
HUG006,5400,4811,11
HUG006W,6200,4987,20
HUG007,5950,5425,9
HUG007M,5900,5107,14
HUG008,4950,4259,14
HUG008M,4650,3499,25
HUG009,5400,4811,11
HUG009W,5900,4789,19
HUG010,5400,4811,11
HUG010M,6200,5358,14
HUG011W,5400,4309,21
HUG012M,5400,4309,21
HUG013M,4800,3894,19
HUG014M,5400,4363,20
HUG016W,5800,4363,25
HUG017W,4800,3894,19
HX3212-61,5000,4671,7
HX3214-11,3595,3413,6
HXDC517020N2,3390,1033,70
HXDC517095N2,3390,1538,55
HXES456040N4,3690,1762,53
HXES456042N4,3690,1657,56
HXFC480021N3,3690,1746,53
HXFC480036N3,3690,1657,56
HXFC480070N3,3690,1823,51
I72 (0) 09 201,9200,7987,14
ISS001,6800,5590,18
ISS001M,5950,4771,20
ISS002,5900,5047,15
ISS002W,6900,5694,18
ISS003,5900,5047,15
ISS003M,5950,4771,20
ISS004M,6800,4752,31
ISS005W,7000,6115,13
ISS006M,6200,5098,18
JAG001,3200,2710,16
JAG001M,3600,2131,41
JAG002,3200,2710,16
JAG002M,3600,2131,41
JAG003,3300,2526,24
JAG003M,3400,2526,26
JBLENDURJUMPBLK,5099,4635,10
JBLT110BLK,1290,1102,15
JBLT110BTBLK,2499,2400,4
JBLT210BLK,1199,1199,0
JBLT290BLK,1799,1799,0
JBLT500BTBLU,3799,3567,7
JBLT600BTNCBLK,7399,6962,6
JIM001M,5600,4518,20
JOO002M,5400,4038,26
JOO003M,5400,4038,26
JOO004M,5200,3894,26
JPG001W,6300,5064,20
K419,4200,2968,30
KC008-915-919,949,949,0
KDN30UL30I,34999,31500,10
KDN30UV30I,34199,30780,10
KDN42UL30I,42990,34625,20
KEN001W,6350,5146,19
KGSFRE06GP8VGNDSE,8540,5427,37
KGSFRE10GP8HGNDSE,10590,6607,38
KGSFRE10GP8VGNDAG,9950,6784,32
KGSFRE15GP8HGNDSE,11550,7138,39
KGSFRE15GP8VGNDAG,10890,7481,32
KGSFRE15GP8VGNDSE,10390,6492,38
KGSFRE25GP8VGNDAG,11890,8475,29
KGSFRE25GP8VGNDSE,11390,7276,37
KGSSPL25MP8VGNDSE,13690,10710,22
KGSSPR10BP8VGNDSE,10350,6433,38
KGSSPR25BP8VGNDSE,12850,9534,26
KGSSTA15WM8VGNDSE,9450,7081,26
KGSSTA25WM8VGNDSE,10590,7879,26
KGTATP03WP8V3KDSE,4790,3114,35
KGTJAN03NP8V3KDSE,4290,2696,38
KHS20W1PDBH,1270,1086,15
KJNUP45W2PDJS,4190,3111,26
KKB10C3PDBH,1270,1073,16
KKEST18C1SCID,1800,1213,33
KKKAL18C1PCID,2190,1411,36
KKOLL05C1SCLW,1590,1224,24
KKOLL10C1SCLW,1740,1359,22
KMMAX55W3SDJS,3800,2782,27
KMMIC50N3SDBB,3590,2633,27
KMMIX50N3SDBB,3445,2438,30
KMSPA50K3SDJS,3190,2115,34
KMSPI50Y3SDES,3950,2713,32
KMSTA60V3PDBF,5390,3748,31
KNACX75O1PDBM,970,686,30
KNALL10G1PDBM,990,703,29
KNARD10V1PDRG,935,635,33
KNBIG10W1PDBM,1090,614,44
KNFER10W1PDBM,1490,1094,27
KNGLP10W1MDBM,875,604,31
KNGRA12B2PDBM,1460,1021,31
KNSAT10P1PDBM,990,608,39
KNSTI14W2PDBM,1950,1388,29
KNZES10B1PDBM,990,678,32
KNZES10R1PDBM,990,678,32
KNZES10T1PDBM,990,678,32
KRMPL18W2SCJJ,2690,1998,26
KRMPR18W2SCJJ,2960,2343,21
KRS-F-6,3599,3034,16
KS-3,1499,1499,0
KS-4,1999,1908,5
KS-61008,3799,2856,25
KT7001KL,799,678,16
KTG02KGPDBH,1270,969,24
KTY02KSSDBH,1270,1016,20
L164,9350,6372,32
L1_BLACK,6350,4387,31
L1_Navy,6350,4387,31
L1_RED,6350,4312,33
L1_Tan,6350,4387,31
L2_Black,7550,5179,32
L2_Navy,7550,5179,32
L2_Tan,7550,5179,32
L5,9350,6372,32
L6,8850,6042,32
LA7 (0) 11 001,2550,1760,31
LAC002M,5450,4728,14
LAC003M,5750,4981,14
LAC004M,5200,4206,20
